noise_type,noise_type_name,local_code,local_name,spot_code,spot_name,div_name,legl_sect_code,use_sect_name,tm_loc_x,tm_loc_y,latitude,longitude
EM,환경기준(수동),DG,대구광역시,A12717001,칠곡떡방앗간옆,대구광역시 서구 비산동,나,준주거지역,160285,365305,35.884382,128.5601681
EM,환경기준(수동),DG,대구광역시,A12717002,이화미용소앞,대구광역시 서구 비산동,나,준주거지역,160469,365422,35.8854459,128.5622044
EM,환경기준(수동),DG,대구광역시,A12717003,이정환집앞,대구광역시 서구 비산동,나,준주거지역,160159,365376,35.8850218,128.5587743
EM,환경기준(수동),DG,대구광역시,A12717004,유리 커피숍 앞,대구광역시 서구 비산동,나,준주거지역,160313,365664,35.8876222,128.5604642
EM,환경기준(수동),DG,대구광역시,A12717005,동원장여관앞,대구광역시 서구 비산동,나,준주거지역,160096,365519,35.8863016,128.5580685
EM,환경기준(수동),DG,대구광역시,A12717006,창성염공앞,대구광역시 서구 비산동,라,전용공업지역,159258,365801,35.8888098,128.5487711
EM,환경기준(수동),DG,대구광역시,A12717007,삼부염직앞,대구광역시 서구 비산동,라,전용공업지역,158904,365670,35.8876165,128.544861
EM,환경기준(수동),DG,대구광역시,A12717008,삼창염직앞,대구광역시 서구 비산동,라,전용공업지역,159581,365399,35.8852039,128.5523663
EM,환경기준(수동),DG,대구광역시,A12717009,㈜갑을앞,대구광역시 서구 비산동,라,전용공업지역,159568,365732,35.8882066,128.5522145
EM,환경기준(수동),DG,대구광역시,A12717010,동국화섬㈜앞,대구광역시 서구 비산동,라,전용공업지역,159217,365250,35.883841,128.5483422
EM,환경기준(수동),DG,대구광역시,A12720001,계명유치원앞,대구광역시 남구 대명동,가,학교지역,162007,362195,35.8564209,128.5793906
EM,환경기준(수동),DG,대구광역시,A12720002,아진슈퍼앞(구.무등슈퍼앞),대구광역시 남구 대명동,가,학교지역,161952,361779,35.8526709,128.5787961
EM,환경기준(수동),DG,대구광역시,A12720003,계명대학교후문앞,대구광역시 남구 대명동,가,학교지역,162132,361749,35.8524104,128.5807944
EM,환경기준(수동),DG,대구광역시,A12720004,계명약국옆,대구광역시 남구 대명동,가,학교지역,162177,362232,35.8567657,128.5812682
EM,환경기준(수동),DG,대구광역시,A12720005,계명문화대학앞,대구광역시 남구 대명동,가,학교지역,162000,362097,35.8555387,128.5793178
EM,환경기준(수동),DG,대구광역시,A12723006,삼양식품앞,대구광역시 북구 노원동3가,다,준공업지역,161192,366710,35.8970841,128.5701523
EM,환경기준(수동),DG,대구광역시,A12723007,성창기업 앞,대구광역시 북구 노원동3가,다,준공업지역,160875,366565,35.8957601,128.5666486
EM,환경기준(수동),DG,대구광역시,A12723010,3공단 치안센터 앞,대구광역시 북구 노원동3가,다,준공업지역,161457,366883,35.89865,128.5730739
EM,환경기준(수동),DG,대구광역시,A12723011,제일정공,대구광역시 북구,다,준공업지역,162109,367131,35.9009163,128.5802847
EM,환경기준(수동),DG,대구광역시,A12723012,노원주유소,대구광역시 북구,다,준공업지역,161348,366551,35.8956557,128.571885
EM,환경기준(수동),DG,대구광역시,A12726001,구민운동장내,대구광역시 수성구 범어동,가,녹지지역,166551,361444,35.8498197,128.6297213
EM,환경기준(수동),DG,대구광역시,A12726002,나야대령기념비,대구광역시 수성구 범어동,가,녹지지역,166940,361899,35.8539337,128.6340117
EM,환경기준(수동),DG,대구광역시,A12726003,청소년수련관앞,대구광역시 수성구 범어동,가,녹지지역,166781,360916,35.8450719,128.6322916
EM,환경기준(수동),DG,대구광역시,A12726004,국립대구박물관정문앞,대구광역시 수성구 범어동,가,녹지지역,167341,360788,35.8439331,128.6384994
EM,환경기준(수동),DG,대구광역시,A12726005,어린이대공원정문앞,대구광역시 수성구 범어동,가,녹지지역,166376,361093,35.8466467,128.627797
EM,환경기준(수동),DG,대구광역시,A12726006,이성의집앞,대구광역시 수성구 상동,나,일반주거지역,165134,360010,35.8368467,128.6141066
EM,환경기준(수동),DG,대구광역시,A12726007,춘천막국수앞(구. 박무웅집앞),대구광역시 수성구 상동,나,일반주거지역,164971,359936,35.836177,128.6123002
EM,환경기준(수동),DG,대구광역시,A12726008,백대현집앞,대구광역시 수성구 상동,나,일반주거지역,165024,360141,35.8380256,128.6128799
EM,환경기준(수동),DG,대구광역시,A12726009,경수약품㈜앞,대구광역시 수성구 상동,나,일반주거지역,164919,359654,35.8336343,128.6117398
EM,환경기준(수동),DG,대구광역시,A12726010,원음피아노앞,대구광역시 수성구 상동,나,일반주거지역,164978,360357,35.83997,128.6123659
EM,환경기준(수동),DG,대구광역시,A12729001,월성주공5단지내,대구광역시 달서구 본동,나,일반주거지역,157924,359498,35.8319524,128.5343315
EM,환경기준(수동),DG,대구광역시,A12729002,피터팬공원내,대구광역시 달서구 본동,나,일반주거지역,158425,359904,35.8356305,128.5398582
EM,환경기준(수동),DG,대구광역시,A12729003,그린맨션2차(아)내,대구광역시 달서구 본동,나,일반주거지역,158991,359924,35.8358386,128.5461149
EM,환경기준(수동),DG,대구광역시,A12729004,축협월성지점앞,대구광역시 달서구 본동,나,일반주거지역,158127,359833,35.8349788,128.5365588
EM,환경기준(수동),DG,대구광역시,A12729005,올림픽기념관정문앞,대구광역시 달서구 본동,나,일반주거지역,158488,359629,35.8331523,128.5405628
EM,환경기준(수동),DG,대구광역시,A12729006,현대몰드변압기앞,대구광역시 달서구 갈산동,라,일반공업지역,155013,360672,35.8423987,128.502049
EM,환경기준(수동),DG,대구광역시,A12729007,수안산업앞,대구광역시 달서구 갈산동,라,일반공업지역,154618,360523,35.8410383,128.4976849
EM,환경기준(수동),DG,대구광역시,A12729008,미진섬유앞,대구광역시 달서구 갈산동,라,일반공업지역,154391,360072,35.8369691,128.4951958
EM,환경기준(수동),DG,대구광역시,A12729009,한국OSG앞,대구광역시 달서구 갈산동,라,일반공업지역,154422,359967,35.8360185,128.4955432
EM,환경기준(수동),DG,대구광역시,A12729010,진흥섬유앞,대구광역시 달서구 갈산동,라,일반공업지역,154856,360315,35.8391761,128.5003282
EM,환경기준(수동),DG,대구광역시,B12717001,서구 평리4동 1337-1,대구광역시 서구 평리동,나,일반주거지역,340836.1,264197.3,35.867862704339856,128.56015252346975
EM,환경기준(수동),DG,대구광역시,B12717002,서구 평리4동 1316-3,대구광역시 서구 평리동,나,일반주거지역,340717.82,263992.68,35.86603620339301,128.55880725186105
EM,환경기준(수동),DG,대구광역시,B12717003,서구 평리4동 1320-10,대구광역시 서구 평리동,나,일반주거지역,340666.15,264120.32,35.86719356388579,128.55825781947388
EM,환경기준(수동),DG,대구광역시,B12717004,서구 평리4동 1191-26,대구광역시 서구 평리동,나,일반주거지역,341110.58,264394.17,35.86959687627366,128.56322530530468
EM,환경기준(수동),DG,대구광역시,B12717005,서구 평리4동 1359-2,대구광역시 서구 평리동,나,일반주거지역,340641.92,263767.37,35.864017187666626,128.55792754709296
EM,환경기준(수동),DG,대구광역시,B12717006,서구 중리동 1061,대구광역시 서구 중리동,라,일반공업지역,339117.092,264140.252,35.8675939006929,128.54111591421187
EM,환경기준(수동),DG,대구광역시,B12717007,서구 중리동 1117,대구광역시 서구 중리동,라,일반공업지역,338915.001,263860.752,35.86510444020566,128.5388304960141
EM,환경기준(수동),DG,대구광역시,B12717008,서구 중리동 1154,대구광역시 서구 중리동,라,일반공업지역,339008.274,263540.979,35.86221032963709,128.5398072142581
EM,환경기준(수동),DG,대구광역시,B12717009,서구 중리동 1101,대구광역시 서구 중리동,라,일반공업지역,339325.002,263852.957,35.86497610278318,128.54336703865872
EM,환경기준(수동),DG,대구광역시,B12717010,서구 중리동 1090,대구광역시 서구 중리동,라,일반공업지역,339333.093,264089.957,35.86711014260149,128.5434979162283
EM,환경기준(수동),DG,대구광역시,B12720001,남구 대명5동 317-1,대구광역시 남구 대명동,가,종합병원지역,343270.72,261976.422,35.847502356719204,128.5867013024447
EM,환경기준(수동),DG,대구광역시,B12720002,남구 대명5동 1737-6,대구광역시 남구 대명동,가,종합병원지역,343026.74,261923.559,35.84706166444891,128.58399211776427
EM,환경기준(수동),DG,대구광역시,B12720003,남구 대명5동 310-1,대구광역시 남구 대명동,가,종합병원지역,343213.47,261728.46,35.84527680349231,128.58602339880505
EM,환경기준(수동),DG,대구광역시,B12720004,남구 대명5동 51-3,대구광역시 남구 대명동,가,종합병원지역,343454.22,261842.73,35.84627116836169,128.58870785063596
EM,환경기준(수동),DG,대구광역시,B12720005,남구 대명2동 1854-7,대구광역시 남구 대명동,가,종합병원지역,343303.05,262153.61,35.849093888582,128.5870907724722
EM,환경기준(수동),DG,대구광역시,B12720006,남구 대명6동 948-7,대구광역시 남구 대명동,나,일반주거지역,341751.434,260738.873,35.83657355614776,128.56967046787733
EM,환경기준(수동),DG,대구광역시,B12720007,남구 대명6동 1037-5,대구광역시 남구 대명동,나,일반주거지역,341476.547,260670.285,35.83599525289902,128.56661701853528
EM,환경기준(수동),DG,대구광역시,B12720008,남구 대명6동 1048-3,대구광역시 남구 대명동,나,일반주거지역,341487.161,260906.285,35.838119881047504,128.5667761766786
EM,환경기준(수동),DG,대구광역시,B12720009,남구 대명6동 1094-3,대구광역시 남구 대명동,나,일반주거지역,341299.09,260842.604,35.837573238383285,128.5646840799631
EM,환경기준(수동),DG,대구광역시,B12720010,남구 대명6동 1089-13,대구광역시 남구 대명동,나,일반주거지역,341316.678,260637.602,35.835723809459594,128.56484247031747
EM,환경기준(수동),DG,대구광역시,B12726001,수성구 범어4동 100-50,대구광역시 수성구 범어동,가,학교지역,347809.865,262996.744,35.85602163898527,128.637116320995
EM,환경기준(수동),DG,대구광역시,B12726002,수성구 범어4동 271-71,대구광역시 수성구 범어동,가,학교지역,347733.521,262876.512,35.85494997772396,128.63624925970086
EM,환경기준(수동),DG,대구광역시,B12726003,수성구 범어4동 303,대구광역시 수성구 범어동,가,학교지역,347736.316,262742.503,35.853742299497156,128.63625541898824
EM,환경기준(수동),DG,대구광역시,B12726004,수성구 범어4동 100-61,대구광역시 수성구 범어동,가,학교지역,347919.46,263013.99,35.85616054081286,128.63833232381725
EM,환경기준(수동),DG,대구광역시,B12726005,수성구 범어4동 98-8,대구광역시 수성구 범어동,가,학교지역,347936.64,262873.51,35.854892351446345,128.63849647821215
EM,환경기준(수동),DG,대구광역시,B12726006,수성구 범어3동 21-1,대구광역시 수성구 범어동,다,상업지역,346730.42,263845.53,35.863830132813625,128.62532668818542
EM,환경기준(수동),DG,대구광역시,B12726007,수성구 범어3동 32-5,대구광역시 수성구 범어동,다,상업지역,346737.25,263707.59,35.86258641597953,128.6253769324724
EM,환경기준(수동),DG,대구광역시,B12726008,수성구 범어3동 8-10,대구광역시 수성구 범어동,다,상업지역,346665.19,264100.1,35.866133267817375,128.62465149407274
EM,환경기준(수동),DG,대구광역시,B12726009,수성구 범어3동 27-13,대구광역시 수성구 범어동,다,상업지역,346617.682,263588.985,35.86153581054916,128.62403190957335
EM,환경기준(수동),DG,대구광역시,B12726010,수성구 범어3동 33-21,대구광역시 수성구 범어동,다,상업지역,346844.023,263598.914,35.8615914316269,128.62653867425078
EM,환경기준(수동),DG,대구광역시,B12729001,달서구 월성동 1381,대구광역시 달서구 월성동,나,일반주거지역,337684.695,258697.625,35.81876151377019,128.52432465348502
EM,환경기준(수동),DG,대구광역시,B12729002,달서구 월성동 1310-5,대구광역시 달서구 진천동,나,일반주거지역,338021.95,258671.25,35.8184766302,128.5280507051
EM,환경기준(수동),DG,대구광역시,B12729003,달서구 진천동 561-13,대구광역시 달서구 진천동,나,일반주거지역,337708.6,258496.16,35.816943118,128.5245544454
EM,환경기준(수동),DG,대구광역시,B12729004,달서구 월성동 1396-3,대구광역시 달서구 월성동,나,일반주거지역,337506.408,258784.848,35.81957228714119,128.52236746717765
EM,환경기준(수동),DG,대구광역시,B12729005,달서구 진천동 42-2,대구광역시 달서구 진천동,나,일반주거지역,338335.621,258490.991,35.81680851593883,128.53148927433
EM,환경기준(수동),DG,대구광역시,B12729006,달서구 갈산동 100-150,대구광역시 달서구 갈산동,라,일반공업지역,155.71,260.91,35.8473591296,128.510362988
EM,환경기준(수동),DG,대구광역시,B12729007,달서구 장기동 180-52,대구광역시 달서구 장기동,라,일반공업지역,336749.505,261889.816,35.847651682761686,128.51452532781698
EM,환경기준(수동),DG,대구광역시,B12729008,달서구 장동 333-35,대구광역시 달서구 장동,라,일반공업지역,336470.003,261527.432,35.84442570024124,128.5113705872776
EM,환경기준(수동),DG,대구광역시,B12729009,달서구 장동 333-62,대구광역시 달서구 장동,라,일반공업지역,336764.928,261379.612,35.84305292377867,128.514608748828
EM,환경기준(수동),DG,대구광역시,B12729010,달서구 갈산동 100-76,대구광역시 달서구 갈산동,라,일반공업지역,336240.89,261445.527,35.84371959142512,128.50882142695258
RV,도로교통소음(이동),DG,대구광역시,F12711001,대봉동,대구광역시 중구 대봉동,,상업지역,164194,362763,35.86159134441733,128.6035776307342
